Soil_pH,Organic_Carbon,Cation_Exchange_Capacity,Nitrogen,Phosphorous,Potassium,water_pH,salinity,toxicity,alkalinity,conductivity,nutrition_values
6.888379959664171,0.9461273952864959,14.39828853558221,48.28301392351531,146.1696204150147,996.9832055857131,7.064531805887319,3.695354049253692,141.49216806099224,7.432461608220732,0.9916371064637608,normal
8.624074371740615,0.4177545863557532,78.54959656683009,26.009651671097263,97.17504476576192,974.5939673919297,10.145741534584495,3.434803852091927,88.78325852517895,36.57758845965179,0.5754009417221765,normal
12.62183820517961,0.8550724880139016,54.442687161601185,28.324414068594592,164.38029625756207,519.4887482988219,6.814207593612132,1.698223352899375,125.70681741664399,64.63034882799157,0.7679596321486066,normal
12.816827164192876,0.38961595750685496,18.590540655621552,13.846855819327661,167.71121005727355,347.99074471542207,8.32190196680661,3.1806948305798564,39.37015106276509,32.72151773303623,0.19529389806598252,normal
9.249030115644947,0.5385988655649248,89.22645355801686,97.40982029751058,34.35766088029979,408.1988673357288,9.690814818788553,2.8877457454595885,37.5972241592835,55.03045746684164,0.23541783348388667,normal
8.975504146579741,0.6221926648023571,120.40144475378288,61.41739717109956,31.654365711997656,660.2525651465464,11.064921914700287,3.791767784216866,28.430050697023574,52.30910739331641,0.14618193891294728,normal
13.386947067499014,0.6052134412861722,92.77815328475849,4.667935804387426,113.71590317709573,528.0728219362975,12.986509299351653,3.852848181778327,97.98819046882943,11.931346296655935,0.5601173174408437,normal
9.109639834857195,0.6674603340948699,105.91394312114673,63.66295159362679,185.8416489794857,868.7773184808729,13.595926545357148,0.7061527788753855,33.15310852333887,28.667799637348967,0.18246752552072487,normal
6.077709215956732,0.30837844989906943,89.65784266124842,81.96089405537742,199.87408293312555,970.7862621215173,11.31305218186497,0.7080918543441858,52.048226869746685,46.65232533517253,0.1952999094228165,normal
7.06015779322492,0.8584078826690724,96.24201552634189,48.6283281082532,194.53906132191378,804.8658521584375,6.904932522440989,3.60074339771715,113.79480304293335,52.56728872674113,0.7951518266807474,normal
7.223001967950734,0.4023905433884808,149.23005323700696,17.961561501818853,12.008456616190315,315.02124511572663,9.098968031148438,3.13767403938182,111.01862505719674,14.48552189827561,0.8533008622847362,normal
13.457995919170944,0.3859535788341288,139.83667556319404,47.02022672925976,153.43295199459365,424.28688696327094,12.141857738854414,3.5410904902685103,77.51284695635235,35.094631957640665,0.8864477876498665,normal
13.95856902492962,0.3811443331904137,73.65828634600629,75.77532829559973,131.25311272233236,157.76239018777616,11.862620407627167,1.357386666127859,124.360532847997,21.079304121767994,0.9826466791836529,normal
10.059393088744557,0.7463044160786119,136.26131216257514,90.94265987702589,69.79651565223409,845.1306687284446,11.062219717097701,1.2414235241272558,18.23219629535447,60.738025723015966,0.28909445821499236,normal
6.086715371837497,0.654510259483366,128.16499969442728,62.18065068212539,139.22096865338779,896.9538312395939,10.388438928085298,2.6547597808873955,50.80293143358722,7.6021901749553855,0.42283463411663524,normal
6.087443252921855,0.33908225812396064,105.49987051807221,66.0796299124044,178.65514925873904,265.1536272286412,12.56124126917302,1.6031774177327958,118.53481585749606,2.5219915358677127,0.24920397718938925,normal
11.395933854238265,0.7088962255839522,106.0589358050781,24.155496634948324,144.76548220016588,128.2314710414775,9.657060234410919,3.136919916252677,101.80700426578713,1.4031320636742894,0.4588848240203526,normal
7.452176370465193,0.3599297281481902,113.57383084616737,51.038297620879035,52.98839825003662,571.0161783139537,9.33350604123725,2.231506169638439,65.37696303125767,13.745328030020042,0.770867447904093,normal
13.723107378521167,0.3676721420040493,34.928856773956355,13.241531097061365,150.80720082240617,312.8318498698256,13.327614278296654,1.361404535593068,104.97254708309534,55.877902332307855,0.5812466537545822,normal
12.917389855578525,0.5478318630782538,149.35980618579586,44.93216695874894,140.01706070132553,675.1944401402976,13.463836030120413,1.0512465909113693,29.451022579919382,29.826941520468736,0.738513792814967,normal
11.451938449104379,0.6177903527839754,87.84933486514807,60.24087678181016,154.84247206074755,557.2148433287739,8.429610560004972,0.9561904499011642,89.2392566798975,57.40803504776001,0.26354083691342667,normal
8.022067753020853,0.3167633371921317,61.654045061511844,45.833232180386304,119.70791066083939,733.3968942209581,11.438290124737907,1.0415746972622983,145.9785529787581,19.74140194989682,0.38675095469206666,normal
7.218617726011152,0.8311820863357107,57.921649714637105,68.31944698603476,194.8907852466748,750.2954728154367,12.373999696855257,1.0685496824984002,138.29491109453852,64.89820072145824,0.4933829890610253,normal
12.81058889306534,0.7281209200557378,82.43019306001213,28.127895295192015,169.22700498922305,746.8020464220455,13.901737006201492,2.6383582771390457,20.503710007890497,4.82065729234132,0.9445103850898297,normal
12.028836225821422,0.41186051294602866,28.688779756960127,46.23142187803862,17.910873544431713,423.7417730605606,9.560324528874295,3.450407870344139,72.51376867940112,63.62187135044832,0.21761266230628984,normal
12.926680856469249,0.8232565224979504,131.44429847682608,63.375497267588585,105.7552156701046,148.11008533471056,8.35153425201858,1.0182412012591142,74.94219321473811,69.49055578977341,0.05841392169827708,normal
12.166077790151782,0.8249672208056265,144.42982305534792,17.46878510383282,115.10628400317073,639.2308095063822,9.438210909282466,2.556504984412301,112.96687940840515,55.881502011056476,0.6382090670544631,normal
9.99924474730567,0.6451112260541896,6.474186327090794,84.79323341832534,166.29471006550395,590.246283682806,8.649665907252967,1.7697915704387086,116.4700898606773,63.67930882463395,0.11506344796280688,normal
12.784549741958308,0.7036880154545913,39.08443500574219,54.0099876984049,167.75919486495056,518.1937940330238,10.834031415995689,3.2173479142523056,89.38868493368084,33.93982846649667,0.7258393139201125,normal
9.830984137957438,0.8182478699057678,112.38513650900917,47.98983960879127,168.81867493642534,887.9861689823613,10.387586007316566,1.8996215890606525,105.71157788553145,45.627358999647704,0.4619146133600419,normal
7.353529885109521,0.5260813761247899,124.09015437754492,25.863909101917574,11.96544799430345,539.1413900626831,13.416456843945006,0.5649995168146503,64.06678458320195,36.41366358921916,0.1827956032662792,normal
6.376109350017017,0.7133309279059796,113.92513505567075,18.20972541697721,63.13857846119075,844.5071934113915,12.027823217803512,2.17151213063275,24.249650189307516,49.75477205433373,0.6804440152858873,normal
9.281510234192845,0.6943706072596142,127.27737019088299,49.83310189100116,87.82972725078037,144.5073886018419,13.569612429122795,2.537423716498611,62.202522700536214,38.17600305910922,0.7282671308110843,normal
10.353529747548215,0.9412551391226922,49.286188200335836,62.95922098033863,76.70247964271039,571.7936104431548,9.11571339250861,2.071361601084543,86.92567680954211,32.998816492668304,0.3036635652324311,normal
7.590554781809036,0.6540190690011158,33.49624421002389,53.61562105773831,25.02322808951451,490.932872982046,9.179619212928564,1.4160080596823583,36.19395074466294,8.663607361385228,0.7100615502610342,normal
6.467868404944747,0.8239578541838273,47.06026810360172,70.1180776983876,146.82443760901037,668.6358712451544,10.145950039890003,3.3489327386384926,39.3507589518096,30.019717584614195,0.5786192675703042,normal
7.135087555918,0.33518675129201353,96.87286243841783,17.9938246931024,175.87658724839685,789.4332224819447,8.53645706430439,0.2296041219586072,16.892120010050675,58.72872837453014,0.6053787595876293,normal
11.028580615949565,0.75460077403453,34.353056695015084,63.38758802774258,40.931911442573906,222.039629612404,9.873549542409313,2.335859776075063,52.92323779164648,16.438389881477338,0.5567263779157821,normal
8.076487960477305,0.6039990291206265,47.216128754983735,66.59977889708871,55.387791650961184,270.8757156993164,12.884016789992017,2.442176280809336,41.7882956792502,11.289617920319035,0.824503463681558,normal
12.717418932645128,0.4182244909770564,18.564217937170426,94.42083743665484,12.570081347374344,462.6839654962339,13.804338767582632,0.6892645972831328,50.27924836658744,42.112235060930985,0.9982579530924409,normal
13.85447874122718,0.6524254748989157,88.27214522694405,4.391438345955265,11.674663951724112,647.5906637281003,13.190298523653155,3.8843449082145307,121.41494425394761,2.9783687113531174,0.1303187404747217,normal
10.873000656958695,0.8443071184562057,75.48351441725535,71.07338969008623,189.1672655082893,456.8755364577777,6.560018969945244,3.5660716255114644,25.358380822436377,23.63125510932789,0.1414776608259778,normal
11.638761945980125,0.49242742466880207,62.782269164174295,18.6135240502141,128.13867269149887,415.0635285776602,10.894678052483567,3.505443389473786,57.71683834476032,60.70576921058344,0.6997577766988998,normal
8.268900562112446,0.4794787937328459,53.97219514677678,81.02732814375005,26.95142806268244,673.4065933107898,11.920669283077014,3.6695812636675273,107.77097857290399,15.234830509224057,0.7051558827733437,normal
10.831028482387696,0.5405257850580916,110.94112075415171,92.83710107172777,172.54830374191963,947.7578299302975,10.69932297938765,2.6463651206923458,52.610670156580056,20.1539587576302,0.8823990398111525,normal
9.793711864311682,0.7821465549199135,50.69757753352531,5.67991175097756,114.07683965575715,481.7388707992563,11.098015238811634,2.216955086711755,117.73674238867629,20.063451764137746,0.7619158269478279,normal
8.673149388160729,0.7589056733092394,110.29607979015238,46.59596450736289,21.165600303769764,699.5887071056592,7.360458793115408,1.641384872639973,87.52438105463605,45.21351123842226,0.9905072157425504,normal
12.38592570190108,0.3648791422324143,140.0175678424968,53.020128049471225,57.00764072391904,605.3524775745037,13.871925561800854,0.6181484113645284,42.71006039081433,35.11061954992583,0.9219777750699711,normal
10.768005340464285,0.48928149135418453,137.63554233674176,56.93764090933598,169.33803879761348,526.2619137423848,9.448855187213114,1.0531241009221726,146.87161885510594,55.052662003187606,0.9393883114390026,normal
11.889234193025052,0.8517898543990978,54.24264418421864,56.041320101336545,78.42735541286406,794.6435700163951,8.164215047173556,2.7820775757592564,132.19531635220255,33.03145271346126,0.01852608442759618,normal
6.773440371624847,0.7298590703949797,112.875516483474,68.92688271376838,56.41134044598312,395.7994813767514,7.973120374195378,0.8748193680421569,79.99600537837665,50.924790314404504,0.6128701383525135,normal
7.0560167755536485,0.5573342836665692,103.85657238632406,87.12329501528698,23.591790991688654,548.0977501932263,9.713092635250396,2.7899378073294567,118.2709248326814,67.98905138032377,0.9426338280385894,normal
13.43870287590573,0.8676051116797745,42.41506814332021,34.6666411029958,93.73932442585804,270.5304717687799,12.249839105404787,0.587131924118841,113.37226119100995,5.621822635998218,0.6809767472528236,normal
6.33385543439292,0.4450854385349928,148.13970416899286,80.11077172182712,40.48650362496933,660.7575126393882,9.152720839082784,2.9418653478664116,28.29598893946162,63.34511520876799,0.943685353823423,normal
12.645921783461654,0.7917933586436131,136.48499884503917,67.90409680585847,195.72412114802816,928.6661378939611,8.763512651989284,3.3290415536613662,26.214047281853748,42.93888472301013,0.13595321601062804,normal
11.920753400867984,0.6893158109267166,82.30918778720762,83.96986632586957,48.787669529019276,558.1683830535401,12.5466018351826,2.5361510137324133,107.66030568950377,54.03296785455982,0.9191716142630759,normal
8.996955911485845,0.3363070044778915,18.98828447491345,11.21070849007824,123.49480738671433,576.4405473208767,12.241889794260814,1.8472152746975212,146.13393529906253,22.178712375819146,0.7327027616170375,normal
11.483382299679938,0.579433956020607,100.93750045427429,20.172920329007876,146.31195793813205,398.3208032551372,8.66660795078672,0.8918204594134652,53.02932472536235,13.17412478841131,0.8775139632346898,normal
11.729850071301653,0.6457757180885764,96.3296075367337,13.575930346371972,87.3414729099566,206.1581249124969,6.600392801917867,3.679022745763798,24.781920041920323,39.71464773268598,0.8159963136774406,normal
13.636347558694478,0.34557645183431673,46.89504012480823,25.531660180765584,171.37344352559288,186.7238105060783,8.74644008598602,0.6185538670568184,60.8093765476026,48.17619920944197,0.9995171951936804,normal
11.623643934539235,0.948435661073687,69.95749610360346,37.908111607019585,104.48835361843841,818.2684975506943,11.042944249423943,3.9700506042845483,110.46722507906621,54.85185982202917,0.5238685779380066,normal
6.617348980019426,0.4452405372309205,104.24029287484703,41.15536895941141,16.435699669385922,636.6897264145238,13.564535913882132,2.2612088102000727,94.79330818413248,62.28214586142967,0.004108906408276547,normal
13.449546666189004,0.44844466446436193,20.28959156838232,64.24962607462979,9.845164708821924,289.5176097591533,9.413583991955496,2.660830492389453,76.11974879681513,31.342061777159696,0.524959820205887,normal
6.188677552914318,0.6303357198802941,105.04560059969415,85.57621817695002,13.062017804022165,452.99581812652576,13.030016908412684,2.230148438220452,15.347515768035553,30.279303907173393,0.5136720399721536,normal
6.560365431078377,0.7223495086921292,11.162087689074822,9.569405954844573,45.900927426045605,581.3769426230511,11.171235252885442,3.520108129623878,128.54048906018537,21.78806662225007,0.29620560245711836,normal
7.4597833557363185,0.41068385673802443,27.38147174692945,17.294340649233614,149.49156880068747,581.4972082979305,6.523563603473182,2.5867165137727635,140.87058962612022,40.112288041653294,0.19287243738509197,normal
11.713619058356302,0.37263541787215576,50.558212525045434,59.67402019665133,186.4229144084893,399.618512886289,9.848312705498575,2.6658832717139043,61.99642628288461,7.752229887640505,0.8105369470758617,normal
8.71121732925112,0.4248649036729491,31.77251044952954,26.171568507725752,26.700075209708668,736.2445140543097,11.795760640256837,0.7919856794441643,143.35076487313876,31.89142593808649,0.19852231812485355,normal
12.36023278838331,0.8711826364348203,46.87803888606289,84.80321852738578,68.79527050693078,365.56851962346275,12.14642994914773,0.39462951453956163,32.02602907442372,11.190099940864526,0.3932009251496137,normal
13.091512766798711,0.45551471898216156,30.484258046004427,72.96025780277405,56.87593609300758,418.3436417582674,12.555323581391711,0.9412894903084309,137.8500366379885,5.277659220367546,0.5251485499182138,normal
7.616408067165733,0.6347250244187812,138.09402990781496,50.02333416123505,158.09633134751738,370.01441260506886,12.273366070675666,3.710662805194808,48.94824764480455,2.2463337785232773,0.30237567043933955,normal
11.118968183296282,0.5285289781956268,129.75018085171308,63.01505674270625,87.77359713332717,150.36839085719413,12.680973739609813,2.3191806794474865,58.94869828985809,57.463499014075104,0.8984617764355375,normal
10.137805229537314,0.38329790667049113,52.30675984916592,31.71404339713561,108.59662473418919,369.7043241909822,6.541010133828734,2.831025358706149,36.693187628245845,56.43904387901762,0.6967392216924332,normal
7.36692559462031,0.43134035514922947,140.01514599953364,50.57847074836493,198.8842972729176,481.8176601412144,13.270423676022146,2.3556058915732225,139.93271000727333,9.718034623207052,0.17304823343437115,normal
10.325187972689985,0.7486684001782757,87.38557717647643,65.65513187342654,20.747803655553703,234.36341685868638,9.681312226381142,0.5946084690704596,129.40908354668466,28.62749818115223,0.5216695478578943,normal
12.308489664595427,0.4149490172762358,25.01898226901246,55.37762471041383,128.41935957285563,958.0932834779971,12.306549165422556,1.0788150992691241,41.870892615377315,19.602949894964485,0.08032935192866153,normal
8.141171341812122,0.3999139244915143,43.60971576847095,77.10483852922431,133.94797094753162,441.19416503870616,7.557379513445611,1.5947870687040075,107.39018049524445,50.61223123837708,0.6171270059544621,normal
7.4355511775512,0.9281108036846673,124.69264249979227,66.82058707083732,95.12798011553944,306.8854577438539,7.448633735160268,3.8506653147255623,42.11182337586402,9.482371684456108,0.8846757679182947,normal
8.54522834878099,0.7009653827376321,145.94123691945614,77.51191350747084,82.36657153002193,674.8077010235207,7.727596756981888,3.0015983923922724,53.897359144172135,61.589770806820134,0.036577747021025564,normal
9.132749949660989,0.7389970341913825,59.126112153652585,86.94849775990781,143.41503228426265,898.5927768655869,9.64546436145573,1.4969848755071677,130.3468753019017,29.984034694904903,0.6721819682232631,normal
7.350473155589684,0.3178317681255729,65.26712290748509,43.47231919519384,175.34262109126297,192.4541491758233,7.818758748607881,0.9451828765065307,97.27999153334633,39.127665766678255,0.7848297496675932,normal
8.207419347749816,0.8204010388680723,109.54612916752986,73.86363260456966,22.396039146782705,460.3225783780833,6.654956833580529,1.7023342197773306,93.04458945728243,22.13316742865891,0.23087229951607668,normal
10.730579563865025,0.48496590599680467,117.62271634322248,92.92710539611814,163.1223181572116,860.0376420312797,10.404267578487957,3.7771123023147397,57.18293863782351,37.233979677060354,0.4477347075435152,normal
11.988531869297564,0.5926933365769682,34.70149890049752,90.92013141273654,153.3333247769195,444.267438683021,9.027504044172508,2.0410757358347245,140.69786538886976,31.6810748939963,0.5018801518302806,normal
11.13650686067259,0.7532208677065941,91.01823295861543,23.211014778067526,146.67140943500527,476.319568396239,12.426949841862054,3.00450981542569,59.90711736302752,68.3573946626651,0.27523201675633624,normal
13.246909671159656,0.6527931092326149,137.2310609079725,19.165473192633076,156.2035932525352,527.8149228234653,11.372388527900952,2.4305759944896996,147.37725563888748,46.923945124325165,0.37166004049332124,normal
6.408347752332803,0.3222821025464702,80.60882701308188,98.89283636304279,80.73473673659201,954.1357182261387,12.339185391517015,0.5349399778039782,55.24642204302079,43.02096843817802,0.00014141038266890504,normal
9.780237347969305,0.7103560513576419,119.73109254149219,61.43246846639506,37.53135223175556,130.37372479411388,12.833857689494184,0.8686185925515736,15.046254040585666,48.231234527434616,0.054098895633363675,normal
7.100404118546498,0.410503666399227,18.065596057637922,73.61584299070162,127.15026864322785,826.883338855593,9.60380440590163,0.36736230397615466,83.81592775743795,25.796380643118223,0.08836857012334254,normal
7.21830375525193,0.533677379802476,66.23102318959477,22.874474969149944,132.27592356335833,250.16039627624326,11.078855189956686,1.9821016108071872,137.46973309278133,47.43999729059076,0.6352765506080901,normal
11.823180274637132,0.7787775300729542,55.603875164426626,24.119699190273955,175.9603805173352,287.7230887149278,7.624016132909276,2.493504596154783,145.90114574496656,15.840220655806107,0.6048801707039368,normal
10.530257755188243,0.775917828730507,79.42425907600398,70.29771575527933,152.77594180357747,204.1159026903848,8.466640361497111,2.144677422746085,36.619277697819584,34.99966195154098,0.050609956321128524,normal
7.8472558394632745,0.5109101044010363,8.60245094964303,6.937523862175322,11.90330312520126,626.4935084390431,8.812429454784429,3.1484221626539406,112.37482233091086,64.36355524981985,0.24608542489502017,normal
7.549627465138107,0.7090721747797624,75.88558034277398,52.45216459242614,182.66765736920306,754.5210520710524,8.923504428094716,0.5911022604016226,142.8700218833498,56.16928020334549,0.3011776462937471,normal
10.244955931762291,0.8619759583815441,115.83724736505398,11.563255149105238,30.651027992440497,359.25863313425356,8.600842200761202,1.3674038875413874,29.86359078358896,1.5584960210480725,0.24395830678154296,normal
11.485173472173724,0.3941124456951754,42.262671036068994,14.01622035923237,155.88171818226058,827.4738598415657,10.682959262520761,2.7991778476139086,119.67617636816443,48.29243685989724,0.8542556838673157,normal
8.743789589366788,0.6794874765084417,131.18176467401503,98.4232671072808,98.52358000293054,826.5694759560369,7.2197545188604,2.895329476108086,134.03120175007203,56.87533985372725,0.37600298149171296,normal
7.404850298190295,0.5860567006723763,140.07947825066412,40.29565878364075,109.9114096525801,421.32794783810385,13.799168787127995,0.5497137719047176,16.897293355469046,35.103345150641616,0.20779401654412222,normal
8.47971693902067,0.34540219999042576,25.962165693316457,9.959950928928084,116.36086810856881,131.0020606000146,8.884522892235275,3.0953817708679874,103.83956093386092,43.046621007891204,0.042848150696198406,normal
6.7538638453904225,0.7048566769799489,62.541657184581645,73.38369519042281,180.6848262662135,415.91466056077735,13.105202714576524,2.381748053888442,67.4189737564832,17.887238314073088,0.5571909066740482,normal
9.140759547993259,0.5712425026478203,23.60301289595139,37.35905160782866,196.86104607482997,174.93484995574752,11.7248865609978,2.556071392793457,13.711079955568852,5.255764040936956,0.7534852345424119,normal
7.357165245116951,0.4835808442517773,80.1055390711595,75.03946804455336,105.5364571241883,741.0895811840353,10.657862303099478,3.5544142523058357,89.31939345553965,17.173580126561745,0.8732745507282765,normal
12.590458089215378,0.5653903356918071,145.5826838996451,44.757300197681886,96.27167596953532,544.9199772585397,6.610144787824972,2.3150262597625586,16.365229136969614,65.60644656132037,0.7133020435938133,normal
8.794900624222286,0.4932286530786065,44.411966269724125,54.64413245901143,159.98997641289006,587.5933740237107,9.485237022516888,3.47306659554845,120.57298586919946,41.121579927178225,0.48016906718381247,normal
6.174803284856028,0.6009843451072061,27.70335856398043,92.3832593123147,108.39472158224763,511.8107683257719,13.245578904480462,1.1093146895877428,42.83395490410766,65.54192982696837,0.0788693568862533,normal
9.989075267436997,0.6091198828061986,102.15217708276239,26.365905181863155,88.44121592485892,471.94403305325636,13.465447303210226,0.5979235551543668,58.97655011534719,56.78177016769006,0.19712934860293307,normal
6.0414072812777855,0.7624932524146439,22.724591953871904,32.01176288328952,129.3334764979976,352.154395789212,7.155914709889132,1.5896957127290818,23.757468504998734,64.23354237121542,0.18440765916633273,normal
6.678271385015119,0.7333051006900084,17.808414127742495,95.8101638276716,170.5507270811978,664.8473164735192,12.2783064652403,2.9265161324687416,70.8800079402244,40.67921315861088,0.8754024853113043,normal
7.625103759570507,0.92662501853645,75.31446242776939,94.2129791433133,194.1927910205022,411.2714744737653,12.302756173097691,1.9337464602853844,122.81261098081298,14.016047593785352,0.06611525051206946,normal
9.987556358619505,0.6087030407675587,57.7007421279551,11.473429450107837,50.71294726441256,592.2773367356158,10.222017800616367,1.7437480072301204,13.31375383351114,54.16033126675763,0.9189541039184295,normal
11.45374084126082,0.3634796780706034,146.86101739943487,72.46093328351067,154.26667122927532,184.29649078376744,11.47701665729249,1.1004567009473911,148.18742433344164,51.39746422017434,0.023511163333713836,normal
10.16423445449621,0.6673914207478382,126.22015455747311,55.49437087251257,141.30445664920973,702.8453081232443,13.540633791514104,2.4509382613615345,111.61245121102124,17.467460357029616,0.7609341167247674,normal
7.727445714136841,0.9345179752017398,59.5981663602628,33.928521673263106,100.65051403500236,488.33541163735947,9.5998391503636,3.2870944971874643,141.87917928149935,20.202981025535657,0.5736245786855881,normal
13.587104691932304,0.4810247575946264,118.54669748953988,30.973282030431392,36.1279313560845,880.5661003582891,11.123191489220003,1.517820161849226,114.13539022569711,3.5776143096501514,0.4394393554368873,normal
10.679082922307353,0.4466081331176353,36.523463432843684,36.81808753886412,79.1341001008707,532.1207398895199,8.748508537255724,3.8939424291917732,86.07486811020166,8.983378278047113,0.7115875895274844,normal
13.18906070587579,0.5998260062116052,96.54172501129577,92.59230044245635,27.844935554746527,340.1579332344743,11.603740982884261,3.9940807372285962,19.96949877907028,26.259680226920636,0.6968653529492151,normal
13.18718740445302,0.700212809848851,141.72290798017477,60.74770980195578,108.1466673003597,505.54978826445665,7.97321601942646,0.506343982516949,125.58836772196344,38.74203678409884,0.5541732479772988,normal
13.794495678448829,0.533353205852585,20.301970904630934,58.884162176211355,31.36194786469596,448.80065180419456,7.212042437451379,3.35688898670185,120.69673551059186,63.784050001025676,0.7833865825093576,normal
9.970897829498343,0.3655544235696269,146.48058693370044,32.66124690656433,141.56580208221112,691.2140612110651,10.910416224392165,1.4708518568410103,121.8604103682113,36.538252062143236,0.4754614912905446,normal
7.991298597686444,0.689151062688488,47.51880036584234,27.103038150657174,111.99007294300509,545.7449744264609,9.058605212386347,1.770599113860906,40.1328507820125,58.01701316631485,0.10309199236688893,normal
11.20421033511661,0.5295156725284624,50.476328347986694,87.71233306152351,175.11499078572783,449.5762244089602,10.187408164322143,1.483799614085784,99.04132646386394,15.09562513748761,0.013605795271719123,normal
12.707595532888039,0.7294060891653271,73.16787546772788,23.323917780939393,169.86614807514283,233.037536037322,10.612262155275406,2.845365433943645,55.385860453580946,42.39195704046567,0.7299790202222911,normal
13.779117196486888,0.5745097914982558,40.704003792789685,36.71125590562077,186.5623409911224,431.0735104492621,7.0266342047196195,0.6535711249014354,83.24886223154132,28.221278854143886,0.18908969869711212,normal
13.509051764883075,0.35157553371004036,95.28506713540176,94.51084069237012,144.50025506742043,345.2608744316312,7.496077433179327,1.3340399418993691,12.119945231351654,20.121743446571635,0.2043627656055691,normal
9.914350046096104,0.818960126052745,85.0061377292397,70.47205627008117,23.054726857494853,591.6884467061348,7.162044123965364,2.121898019188316,65.62370345285373,42.05850239140307,0.7287393000142898,normal
