Soil_pH,Organic_Carbon,Cation_Exchange_Capacity,Nitrogen,Phosphorous,Potassium,nutrition_values
10.288718992189805,0.9015713214229681,36.98408611058187,71.96732356955005,148.36412268576552,571.1610534613828,normal
11.796164651766212,0.5998773315325254,84.94716259043595,54.420193325131045,44.63434149790726,370.5587944820805,normal
7.662001943131702,0.5294028441647807,13.718840774199895,55.810588846266434,52.80478024727853,986.2817143660267,normal
13.771669679239698,0.4139434685281925,39.08452126958927,8.11892797865162,176.45636137365835,616.5809150239432,normal
7.920121075573366,0.6818751739597961,63.994315023597174,40.883034240720505,49.14287755957907,593.7406135579195,normal
9.585112560930298,0.5584402631930689,80.79624872458325,72.63043392746084,39.33316285874578,848.6008731454361,normal
8.154770296248314,0.7874431209668438,28.33960088062777,34.759525523796086,40.35880324452953,159.23123784464315,normal
7.889097379332598,0.47441406629696636,6.842772206575722,45.048891942088275,199.00049760165223,294.7427836633326,normal
9.390426863801775,0.5760801086868874,143.5932736540639,97.95336201508434,29.371967354467692,994.8816470333429,normal
13.983113292997178,0.6342046306005771,23.729827899373614,39.55903610041835,95.49381454709295,652.6945590169687,normal
7.687806480375548,0.7320384513356686,31.686757082869338,55.41314117366028,188.72340648992977,444.25832261770665,normal
11.41160411561155,0.4305057573301209,116.6337816021628,85.3856671990627,51.898579123510864,307.8832224907344,normal
9.842002475177578,0.4480122751252546,129.88675507342074,53.91139412159973,55.42857711634031,995.4406631188633,normal
9.92542446546885,0.6152338451204981,131.9187842723439,86.52554168712804,144.773584012768,567.0017197237465,normal
7.7499561129471095,0.3311229685579155,111.0686359101211,10.04496704795071,19.514733255404437,618.7375404487165,normal
6.0521838075433285,0.7638593178341972,139.41349043524977,74.92669575443601,103.82397041052707,478.9511245974195,high
10.743479641152064,0.8786868333626985,139.05684598658104,87.8286162769263,51.26750905657926,335.8489825308578,normal
10.822049011341523,0.641057280511094,37.320860818445894,16.280162017876247,17.11753521513372,974.7203479134735,normal
9.836381250407918,0.6453090213125736,89.74144947332148,83.60879397852555,27.607629562410764,825.0765200376669,normal
13.225420728925105,0.4795105611811824,70.59795348009291,94.85579986652601,121.81180091543015,537.0023254824682,normal
9.283676080917468,0.8870227516285913,71.18345794633225,23.535557911510388,38.50369715380127,604.0314408953268,normal
10.672589176178935,0.5579665834744445,54.545167446568165,88.30147530057731,109.22505653876367,833.8337391632351,normal
11.357348637886684,0.617633404322486,38.43010304385333,39.95590224418706,70.36057959143142,975.4711708362798,normal
13.709787723611402,0.5662965444652535,28.133572531255457,23.872223509627304,11.573273785345052,561.9840190289103,normal
9.064486460624858,0.42547818875807075,30.465961470244036,41.497802386718774,124.23732305783783,464.2561611194527,normal
8.806864778546712,0.9409697954145877,51.00653561497927,75.18127352448413,42.704877335557995,621.4336471745753,normal
9.154338552566122,0.7010385605384326,68.70667484066476,52.16990933179163,96.81053102135084,936.4875591284144,normal
9.114361854668626,0.7192474078239789,90.06449425727862,83.45972246878601,57.246145666152515,585.8402398666718,normal
7.462352750554667,0.5530809916233737,125.28300202843873,55.241751236151856,126.23259719235388,644.2530953368445,normal
6.093722484914667,0.3830437034808992,127.40157975197992,82.25354234791465,86.71223749011129,528.5323868680925,normal
9.454442515192724,0.6968772631490765,131.24409989807035,81.2902310440254,9.305976984979388,534.6340637080773,normal
7.3001634438230845,0.45022172086089934,9.206876618485122,48.99306552149962,118.10100909209115,706.9259532609981,normal
8.414063950617528,0.38811953189094106,132.50441975101836,35.91545695212943,157.35143158304683,394.075778236267,normal
6.006463133167701,0.6253738516289022,52.328446400228266,30.174404013157503,87.74650017879982,733.8478093927762,normal
7.979279927550753,0.533308700412868,28.595521775110615,60.62376371522891,139.4531057710506,649.3441370195599,normal
10.985726496379419,0.47444820350354233,89.17702749746526,57.442273499064484,56.29826360393152,781.3224025270631,normal
10.781043496841008,0.3228237315393811,24.279995257277942,70.77273560943722,130.53404578410698,943.289866522613,normal
7.175360998740024,0.8142460928230009,51.44409520348564,43.53409757944978,50.881251838102145,784.0378883968771,high
13.298966570374098,0.9354850707380227,95.61012891594493,38.367064298514755,44.935323919057076,835.7774187260163,normal
6.77583294837048,0.6312001403450251,31.138273931473023,78.89335373448706,130.97332260852156,584.8020889523593,normal
11.419599767752914,0.5763149348038736,142.7523800616507,67.40614869345993,179.7477448504849,448.8099656787732,normal
7.354931672603072,0.37883621990323907,86.78441049471523,25.670444360332986,65.56052928987248,134.95076655115142,normal
10.466129852819357,0.6350237078407414,127.59623900237474,51.71333984707516,24.247334561401317,577.4879919843377,normal
11.823978594132312,0.7324029636185585,10.505795469926921,99.50147386858175,20.234791117181132,347.2932595668615,normal
9.868950828255329,0.6559385619144147,28.81747236039583,64.11136194560659,77.08277617406227,526.5319674756485,normal
7.666923991781657,0.7904436433807092,93.85602723614863,92.51351987402232,41.77152305283759,874.3677716160789,normal
11.778391296890153,0.7518826218559405,23.794358818828094,78.3006486398803,179.0353222798248,768.5777735300735,normal
11.238184217733025,0.4823559754808101,80.45426639915146,79.55715641418811,49.66951657835295,812.0084225847846,normal
10.267866445867941,0.9391755175873808,18.066980844343025,24.570303306402977,117.81723379468025,791.1442543676177,normal
9.16686401825061,0.6143577255189681,28.6551606912573,48.31453798973116,37.09197889882539,898.7551256241401,normal
10.881773867203389,0.7059615294294894,104.47026544838128,82.04296638295763,26.977957058688695,144.39586918722048,normal
8.964464292345674,0.45850458409378536,131.93117221218597,93.80133270333457,86.82315435613289,956.1310511185445,normal
10.73465910634306,0.37448035732308793,24.01355368543107,63.649314194141596,36.89839807937542,525.2668072838497,normal
7.3156949205626045,0.4044675267448973,40.725269690258806,92.6200579612833,21.034976468785857,802.5489231884437,normal
9.612054412710414,0.7183296213936983,30.886039382109846,79.44439368970117,12.242867950869677,777.926223016446,normal
10.229753504760888,0.9051931813022114,27.43177872101888,8.464685570711847,42.09627310859534,577.1370887217593,normal
7.9242242642203475,0.3615148998432126,28.952186538370444,40.60375007274628,158.57039252919162,989.0281933196878,normal
8.035525794772912,0.7579924966859144,115.71751136072878,41.078517582092005,118.72665531666408,887.4497941860203,normal
7.034060586916404,0.40223304066784565,39.99336181498366,84.73835136137939,68.17809337246774,446.3440577871841,normal
8.847883662351045,0.33573882234516483,116.63427274810424,33.110464698553926,61.94816774017,235.59807664176188,normal
6.611113214833763,0.6792862068743748,83.4427803294855,65.92491853980849,125.60899053917707,601.1545474854204,normal
12.485636720698276,0.4231153785280708,96.17490764213717,20.762580251906588,118.40928719415642,447.19169529825297,normal
6.207911332283225,0.8501761258771692,86.58929909300369,28.19266681019424,69.44859572869356,229.1063404280225,high
7.039926026474637,0.6832844911308148,6.358829935536022,71.86347647723613,55.0711977212975,199.81508953695553,normal
6.624063206366237,0.4488721318491081,123.81662819436433,85.95639630081486,125.26424955516333,553.198509418925,normal
12.437193334460629,0.5261372489736955,77.2641236795643,78.48211878206824,121.68109676543259,518.0292610206636,normal
11.361678224538517,0.5430057360687646,51.01373670795095,99.38316967810644,173.6359479421173,309.60704731146916,normal
11.441909822963497,0.8479726327188508,83.8817266034754,16.71599152269098,116.77622639257473,322.51683776982696,normal
13.473364508362447,0.8843106470751834,58.90668759361709,46.760755728426275,185.34909114225667,202.67544149228294,normal
8.166511821597819,0.4846550101135514,7.17359203464302,33.162883813369476,198.75996696731127,877.0080024926775,normal
12.884452661847737,0.9377968174200977,53.22186878019954,43.82772690553567,51.62730335242911,176.29811355239926,normal
11.437946455596608,0.4807201048762737,129.2283783453967,70.3973101136036,123.25238532904967,717.0988705119422,normal
10.163780713797337,0.8448292383833496,149.98134075880932,10.45477307053693,193.04247009993188,753.0636943990182,normal
12.807007355681069,0.7748739815783703,146.20190418361278,29.27147071489911,145.80850029169525,785.1200253244153,normal
8.11597508306376,0.30218690181436486,63.92060529669851,90.19587909420059,171.4136879469128,541.3910022870552,normal
13.768209594149457,0.3592553036650732,110.63955113421724,60.88650484684189,180.03779935478525,798.078089989852,normal
6.265348151423923,0.7411099029156056,38.32624207323217,46.662120979092165,190.14855171553452,739.6003314034125,normal
9.223270680853666,0.7635252433765296,76.16413890277099,39.37361587867683,19.459110202514395,982.2244771417148,normal
9.101089876812598,0.8633438823062554,94.337572401331,73.5719342377867,22.343706309955646,942.8081330604858,normal
12.598117088489161,0.40580550663239007,111.84865586656791,52.13037688376447,25.83679105758814,643.0578817483797,normal
12.240210652423267,0.946554241650102,109.93906610112057,31.420481397020595,93.89210376168954,359.06757572879883,normal
13.14827291526716,0.4820106662452164,78.42139493949358,28.020328401261516,150.10050015133254,930.1576458221408,normal
11.953470173999637,0.6272662001217288,65.79046381359481,97.15107768830444,179.4283995733219,349.842480779732,normal
11.308964890360038,0.626306454814686,125.75663584028574,16.30622441521517,106.24199673726578,466.6538990402051,normal
7.492523910238323,0.3260187226202681,45.7950928423541,63.740363821072684,75.09338360139182,596.9302529657566,normal
7.609555534978752,0.7937391935615605,17.538908682070264,90.35887100702445,140.59355535357668,408.0757385409447,normal
8.382458311684001,0.3366497642606576,57.23655155415751,64.54206918228516,108.32826927058112,585.2606261342085,normal
6.351158863930692,0.8269784616713614,94.32409280435819,14.287360062632676,22.42911528054821,355.2584755675115,high
12.475025711663093,0.34801250647426185,111.46961705368835,77.57992688765384,173.10889068031054,656.5991262332263,normal
8.86326825192694,0.39940122871093836,130.15440212332993,46.98064746379919,112.29556076579081,738.0472077421549,normal
12.132310152889424,0.4236910424849617,149.41455687191166,59.6019118730444,158.0312497382852,885.7812115293077,normal
11.802728458467175,0.5650895833883807,25.00172145439836,20.470498144183317,65.88500375134781,262.82316884900706,normal
11.639905319239984,0.770129394037604,100.95107216356192,55.94686362888271,125.05768062227521,186.9187433448699,normal
10.243574522706963,0.3512287217961171,13.530221161001567,21.968626527425528,168.4414204707513,495.4590831844808,normal
6.427978127082116,0.4799127129146338,45.82756522452646,31.025944012273225,136.41067332781614,219.11144977659444,normal
7.861197270525408,0.6735157823388576,122.31851280922294,63.75813018815451,47.73576048059178,570.1168859848459,normal
6.805219411742493,0.304284757624867,16.907566621387648,70.29821589752257,179.62240720874223,292.5218672596645,normal
10.239419478500025,0.41590220188890276,91.9078145136117,14.554796944851681,120.61263330325436,327.3530975321011,normal
10.250325142899566,0.37099607080467706,148.4702023735248,14.259457897208623,110.63837389679065,187.88672677982882,normal
11.686515164428254,0.7768298668463847,124.32715664865738,86.43241507007563,190.66061121330208,727.8418866300839,normal
12.021365320221841,0.329432312383141,70.64832006738418,16.355206170789057,165.66259893869986,894.6102311741259,normal
6.5564890636404005,0.9390248164470716,92.9960153698622,47.072092600601565,132.72497177038215,778.3741581418938,high
8.330658710763359,0.8838845395276564,29.025338249095483,77.72643614909225,99.74177256473445,945.8804731699142,normal
6.999512742919445,0.744944002788354,71.05295697439406,30.91351116007914,185.16405857213584,736.3016605440198,normal
8.659631217194793,0.5781233192311366,145.3509806856461,16.295079132726695,16.048539113343207,779.2935816158371,normal
6.115444003569738,0.5386170376747244,95.70938606676684,13.14553522840298,119.26760447530533,229.99155804358776,normal
13.269382976926112,0.6733568644345395,56.25898649910577,83.09410994324914,162.5410801097583,430.9299773299672,normal
10.268057917834833,0.811342566245342,127.12150480155036,84.00068801189117,191.98759779170916,680.9827957601416,normal
12.767772991748728,0.9332857717786596,55.3486519719208,24.97179383925406,143.86373077436764,281.0296587082312,normal
11.640403466028069,0.48074998929339224,26.307715320619163,96.31845583422839,167.4725002594991,844.1976086691943,normal
9.520203823586819,0.3020230830204343,44.55837520205794,43.84794647995473,36.307520748221144,499.2021874993859,normal
13.278771030472448,0.32982462133865204,76.93628167609833,26.05716099846463,79.07234778127925,976.9412915523043,normal
13.608031536548689,0.8389215210394096,92.53998207697391,85.85436546023921,13.939434342794751,817.7590711227703,normal
11.085232455552031,0.7255201288093167,90.8873089594192,84.57876443483406,80.64525156278036,254.0272171235514,normal
10.586680971808423,0.312298613701824,149.58870121744079,40.97033383593282,118.1905908505206,721.743973971351,normal
11.435174714440953,0.39481990277144907,110.64936214199139,57.04450095180013,130.98409658321876,750.456020149275,normal
12.156738255282711,0.7497361931814446,125.59937529630153,70.34714426491907,60.380118029894405,263.14153997394976,normal
13.132048081865621,0.6167700672550036,64.87842774481919,10.035883930639073,44.01870175264296,829.3971850924283,normal
8.531814212294105,0.9203555594534036,62.809467098314,73.97147738655858,104.98583089111872,783.8950215303336,normal
8.513365661177117,0.7997253224956047,18.310373827720955,64.71247509335313,80.60872858406235,207.2987153292613,normal
6.644063760988131,0.9018371186595511,78.86697040521406,41.70580930187433,147.78084147820465,748.8050206644152,high
6.838956515887069,0.35814967007974763,125.93009658205267,16.97534430729869,109.55885708020999,252.35032250608884,normal
8.704283099601886,0.34472756743553795,108.47444954684978,92.24019577261899,194.90422496711184,391.20369844964864,normal
12.020832853274435,0.4283753488120132,39.35101078157878,41.65748854559092,132.97849290508373,818.9437056513418,normal
7.740122707690801,0.6182100566145993,9.784890370114603,47.13783831152104,128.42866373609172,328.3004456187375,normal
12.11409130973486,0.3746610590605937,90.8572772315147,41.969833937220834,104.47748524564412,529.026594876394,normal
9.564731780401878,0.5654061346063897,19.070165755469354,69.43563863246321,101.16411589000083,493.9236286909743,normal
11.717353594125955,0.792455419234458,59.72863652529439,65.19100942226999,43.50974291194607,632.7974310732304,normal
11.606261758767875,0.3026961687998392,148.05198359604006,13.012294168113435,194.09112297437323,805.3500869137667,normal
11.745234470359332,0.8284314612946,55.65114267835219,40.36530074881255,9.916192583820314,220.7243932942892,normal
12.42800148279077,0.3053758893451738,139.71766495223594,43.25531720984405,20.04273431110697,836.2773626693556,normal
10.326951707941152,0.3711581217958115,86.52084262202546,28.279977791889163,143.04830407692563,427.2493443677883,normal
11.982309355520943,0.35803993528760963,78.37085260994361,14.955898744379112,59.45871308108832,593.9950258270642,normal
7.2310918099859105,0.35872319565151733,19.610824396287946,11.047921355448992,43.260938940007925,700.4241182505663,normal
11.809816337129611,0.8591842847923479,133.25246770461348,58.79754513686996,11.402058473039629,284.5147143157097,normal
7.476960528307345,0.393590582693102,147.3472529675376,53.604951028976764,176.46744932967547,775.9785993381381,normal
12.471237930912583,0.7394062073591032,133.44790338652007,57.76570373389666,171.37323857167604,872.8448529001627,normal
10.7001079949038,0.8598555219678587,50.49356673880846,61.296467052136535,142.7718585788729,268.42803177608323,normal
12.747369268872639,0.8262724404142237,133.78919582383597,75.73733426665916,85.81761596873766,725.8344997844662,normal
13.938873240839243,0.4495176374932605,51.067441632591375,39.842951959176176,190.71860206552668,842.7536353146655,normal
7.407636956714051,0.9149377042437787,140.64185979995653,43.59383084729157,48.2616944193139,477.3612186554277,high
8.372916003920011,0.6216103768825928,7.213124988816505,56.94779101220621,186.80479579090348,214.0101203193032,normal
9.655421443397517,0.6350144363039418,132.04922756269383,58.675538529516245,54.54872128076873,508.2129969352299,normal
11.584767756946327,0.3045057167987234,52.65780225991057,86.53010872422425,164.97162292974227,679.9423239653418,normal
12.682372819849935,0.36453074557248044,80.47392999677807,53.36337543145181,132.50546336221578,926.6629746716786,normal
9.072750721449854,0.893172972316542,78.63407276233934,57.337372342567306,52.182451095042275,859.0496944108911,normal
8.467967415994966,0.829358737845973,42.64143620110871,83.42896438860149,78.66073146449028,127.54490123726185,normal
9.15679421658799,0.30087006483775114,13.846737833218702,95.09540575420873,76.09851857618251,504.49038843475245,normal
11.343098572843298,0.3080070628815579,97.18191005666905,71.21653296360323,193.64678991451711,650.5391230404497,normal
9.396516718235599,0.32832483994680034,86.47342643541084,18.32472965564134,120.69562978288995,543.2829154086878,normal
6.470252550943151,0.8048200053814307,63.18099587978915,60.18385933153833,128.60144393832508,915.8423661459889,high
6.178498215705692,0.5870040012157459,57.95644671616011,15.042554071135427,122.8120413465362,253.92768281746652,normal
9.217300319962096,0.361996416275411,130.4057286327149,73.2589322718325,172.00711927659356,983.0406541529189,normal
13.150459995012515,0.3661220453956091,65.12324907191237,14.082291398277263,98.39472321453577,324.64729119438425,normal
7.939990385246886,0.3457865898497906,41.219102547163175,71.81219986594184,96.0272135693625,619.7974563878747,normal
10.7124455249331,0.8232861834707867,17.800286877042307,6.032427782626602,27.247887327693295,247.7865796844232,normal
13.551087420632609,0.5514998879457765,131.05565820581484,20.559956816859106,120.49701390924912,284.69864559888947,normal
12.533393523611707,0.8195603744102631,5.54913259717795,58.415986355399994,33.98991062333291,561.3081499476318,normal
12.551743660857401,0.7319170453434349,145.18862895846436,22.16150138585232,61.95810360751047,242.39192354313457,normal
7.164468683744855,0.836731805599987,6.676556117286296,37.01757706404411,199.0003218490095,542.2241584499112,normal
6.15538573392763,0.3206180539820397,92.81595138511021,76.03128845772619,140.7599305159314,222.12213618499686,normal
6.3991749207317135,0.5668780493766408,91.20175762900739,21.608049426141005,195.65350104111027,664.4856452058843,normal
11.640510936066061,0.8517665344233134,33.8808918933925,44.95672604144224,69.66081112091433,672.6492398402631,normal
6.5631298918526495,0.6702566367244749,120.11636518009806,67.11490253541758,51.49758757044006,656.6683235052736,normal
6.557395357086984,0.7437974014382138,107.98373560803655,8.049123308431959,165.99139232881802,190.22846261095933,normal
12.744622605977796,0.5342743557015123,20.121082689663556,56.7009587748979,78.54822458096612,580.1810114395071,normal
7.498045759270201,0.8860381088463398,30.46847629902705,47.469733065022,85.31362697128904,304.3927223882324,high
6.773816210866196,0.5238117055542899,100.04802460857981,33.948271400589576,56.4983762562811,182.18174523359525,normal
11.99539559048807,0.6692959612470268,87.03681030354909,55.86060605721295,42.53224398099073,767.9828512501061,normal
7.935132351161267,0.4136477952166211,98.14278395328145,27.18498515550602,92.73082901719442,709.7166463049386,normal
12.04395602715719,0.5941010607469546,33.66722524026011,48.985865140105915,56.02056426920531,581.9999219252218,normal
6.253279786157161,0.8050573635383365,125.42136808587406,89.99515307011892,182.91458959085358,630.9067599904827,high
13.869743738079002,0.7297102050792339,70.95196196858191,81.249660580527,144.08226918467022,243.10961743714222,normal
12.330244649010165,0.3911903183064626,108.6013161432021,12.914816601768702,149.0130621971714,282.26631762849127,normal
10.548634175507154,0.5628972582400913,31.937569521204846,81.9031856649237,188.17443010576793,143.44673266599693,normal
11.085696122546995,0.7035354689389244,117.01944415570375,61.673296698041185,184.37580591005724,424.31812488097154,normal
12.276492511297695,0.5085276779958849,26.27928805376016,65.06188096841493,129.9946869748637,188.3790521146217,normal
6.073325089518458,0.7652318947283865,92.45064000612896,14.835524942507856,179.4206584189644,876.4236227377748,high
13.363436305273499,0.6056146748486257,24.98320925838954,48.48150155996188,15.088242469343797,172.5259141391216,normal
7.459509344811937,0.6885391670778869,33.3626112400878,72.624458033146,114.50784213902482,325.76654681196743,normal
6.073294090294299,0.8347418545570315,147.43126248280876,35.234138183549206,62.561007059132066,651.8825936527667,high
11.111425456246025,0.858327957898138,22.182329262927084,67.70586278253613,54.46274564862608,620.2870097853033,normal
7.747793606190337,0.5850001737660342,98.10885278457981,7.479870906226111,155.20285797982092,283.72579915465576,normal
8.077592292586257,0.34908844074276174,114.63644966981123,70.80941434672332,69.80165420323655,418.12360051896826,normal
6.034112091863665,0.5652397809942511,102.17619222278225,93.4766640386062,175.03021037274473,643.3206388709086,normal
6.492362409227952,0.3479071427582798,139.23518667608116,72.83736865848651,171.93437833184691,181.34819912615592,normal
8.480662260854672,0.4552488224349179,33.913536900425584,95.87739981314941,99.4062700625839,961.5499456328599,normal
11.239332729885218,0.515354839914134,60.17367127086727,64.72390988670811,62.656834488876555,626.8755676054343,normal
10.286491651519217,0.7037290647424463,82.06355942509659,29.543548192013308,177.85061465436948,143.12164803525192,normal
9.018637158453142,0.846475211989616,84.08783624977201,76.78741715454223,31.62839384757986,444.77827615177796,normal
6.327100376332957,0.322835980951422,69.52114084056582,50.29674254694773,196.41907577905425,930.9410923907158,normal
11.760949158793904,0.4734898130641545,59.88079503728701,27.092810967233675,38.21423573973025,958.5837499837583,normal
12.92356499233189,0.6696362914201954,11.823792323392885,5.15446924829228,100.36195983226497,705.7741524325307,normal
13.891010789512212,0.7604353853321599,103.99195435396764,10.962236737154171,72.79171859926387,914.198160715292,normal
11.03713889919366,0.6991960232027513,47.6330111980101,54.50669505407946,131.77008118978475,571.2432300723153,normal
9.999456462894688,0.7657417634076447,22.80341958222385,12.94913660388865,145.12692238773946,328.3894982253007,normal
7.273734494303331,0.9406118248986739,76.11463977504505,58.24024215092078,157.6786439908947,617.0993163626258,high
11.332818791935662,0.8075452831483025,60.85031158920049,66.47296802830431,97.63863823654242,184.37546782051822,normal
9.745262523351562,0.5228672706801878,105.29167265744545,96.87282358552491,26.549831063652004,312.74859372053646,normal
12.007439820204063,0.7203788674405951,61.11284064713226,49.205401818284045,68.11971713152994,419.61412667108914,normal
8.67096817395055,0.704000828531305,110.7448670734132,45.29549523954425,150.9385773462285,258.6691940173605,normal
6.347247090182249,0.7727455576312332,107.6027064377321,83.51783874407056,51.21213791639043,605.2707372539735,high
12.659870925226715,0.6465739410964808,55.041277383591186,98.84027551221926,50.809513020629936,353.0633668884745,normal
12.88294907757162,0.3354073233162575,20.882822221381893,34.724820219660735,133.48633076582092,331.4649372337329,normal
10.559757905041378,0.7867435544209349,62.90181039778098,75.87909165358599,116.64176841239811,645.1855495267723,normal
13.39753731559727,0.5195964332421454,149.86052569258223,89.12849947192669,87.46429200064554,897.3166418866399,normal
11.10520152589104,0.5523791888508636,81.15110411733187,62.233904684173915,72.68897951855993,989.8639220958922,normal
8.244804665940695,0.31925710468686774,22.664358769287034,30.423781320024613,62.02542041672599,234.0481088453608,normal
12.247233069758556,0.3304396984917313,42.540419712498455,6.735940697605738,57.2934808919252,609.1502150964914,normal
11.45386663257574,0.34368208725063765,130.1314709189848,26.472382610707424,69.93117616160983,286.28124392558476,normal
9.466709342189866,0.821464416420933,126.34926919733601,50.998181580309506,141.8230127596487,446.35876953106794,normal
13.52078755115506,0.8304257602863658,10.295919634110486,79.25601886835038,70.1777941118267,874.1636096298677,normal
8.414181643395205,0.9410325460175364,44.56259336188398,37.23934643346951,67.65777870600522,488.61160516713426,normal
10.651208498052895,0.5694690182376149,138.7535077081081,35.96787690428678,63.93107139718123,134.650694318147,normal
7.581057976736436,0.37832785477822856,58.88197800204669,7.085167827506545,43.69235098933092,933.2769699353023,normal
9.537810451893566,0.30924472620573645,85.14488095274973,81.14823676124735,56.504762584685665,385.45048634995885,normal
10.08293583639217,0.5625778187830383,75.7175504852398,86.09851654582698,140.89284979779023,397.2465251305549,normal
10.224853588597242,0.4949013761464205,47.773793120658645,59.18641804007267,42.07031757837629,809.7423384482405,normal
8.743035269184496,0.617221434530385,35.046107802900906,76.10109038208768,41.04250249685662,748.362722296391,normal
10.376470853433634,0.7056582685761796,73.57786319540637,57.18514764867476,80.03384770287774,748.4066371266005,normal
12.171252642055101,0.35930299134295174,78.93561130595094,17.83368914539725,43.93333019511074,534.1629329559967,normal
8.752108789588526,0.3562428767158207,54.14505145823452,72.1957531003718,169.1889391378287,601.3589416009346,normal
13.052789309014564,0.6888709826816748,17.411641503486614,77.09342753939387,107.76177226197221,280.8164591866123,normal
12.097652146522728,0.4564040651402047,140.39566897267534,26.70511022308872,107.2815469151471,731.7077461884151,normal
7.289837908682026,0.37523843183985245,99.39405497528442,57.20392985550967,193.92051777251825,501.3639145339821,normal
9.68205124303356,0.4393289980419969,21.021121237789504,35.74189162830092,54.73488413906683,227.3733230682171,normal
13.904596804601272,0.49729681137906806,10.199676053453095,13.538192812334874,109.11892146380987,706.7884386693607,normal
6.449471067107834,0.754478830241252,87.65029657539199,54.091119776486806,83.58682204278412,787.3688992222411,high
7.557727980211202,0.42817687891828277,121.28626655145347,99.88034807003376,132.10039605750532,504.75069497576607,normal
10.816200640649118,0.38751390683318726,42.981415926552046,32.0826370813581,131.04659305784475,297.1600318437912,normal
